address_id,customer_id,address_type,street_address,city,state,zip_code
A010089,C008091,Home,6106 Scott Square,Coral Springs,FL,04036
A010090,C008092,Home,50582 Danielle Mill Suite 610,Boca Raton,FL,79191
A010091,C008092,Mailing,12055 Manuel Field Suite 411,Naples,FL,94623
A010092,C008093,Home,692 Graham Ranch Suite 890,Hollywood,FL,63783
A010093,C008094,Home,422 Williams Expressway,Tallahassee,FL,49853
A010094,C008095,Home,418 Gene Lodge Suite 143,Boca Raton,FL,73497
A010095,C008096,Home,75274 Thomas Path Apt. 190,Tallahassee,FL,00828
A010096,C008096,Mailing,03319 Thompson Wells,West Palm Beach,FL,60606
A010097,C008097,Home,575 White Gateway,Orlando,FL,30198
A010098,C008097,Mailing,046 Lindsey Lock,Jacksonville,FL,33407
A010099,C008098,Home,1259 Marcus Ports Apt. 738,Sarasota,FL,27479
A010100,C008099,Home,96014 Christine Knolls Suite 301,Pembroke Pines,FL,06445
A010101,C008100,Home,450 Michael Mills,Boca Raton,FL,90277
A010102,C008101,Home,8958 Rebecca Mall,Naples,FL,11060
A010103,C008102,Home,129 Christie Turnpike,Davie,FL,99742
A010104,C008102,Mailing,9068 Young Key,Gainesville,FL,67108
A010105,C008103,Home,38898 Robinson Summit,Jacksonville,FL,38504
A010106,C008104,Home,676 Wallace Stream,Gainesville,FL,82381
A010107,C008104,Mailing,2162 Kimberly Forges,Tampa,FL,26401
A010108,C008105,Home,904 Williams Canyon Suite 582,Pembroke Pines,FL,19691
A010109,C008106,Home,08087 Smith Parkway,Tampa,FL,51214
A010110,C008107,Home,685 Jenkins Station,Gainesville,FL,21932
A010111,C008107,Mailing,39407 Anna Light,Coral Springs,FL,30625
A010112,C008108,Home,9753 Angela Walk,Jacksonville,FL,75302
A010113,C008108,Mailing,577 Gerald Lane,Fort Lauderdale,FL,68852
A010114,C008109,Home,96488 Ramsey Isle,Miami,FL,93198
A010115,C008110,Home,176 Robert Spring,Sarasota,FL,92606
A010116,C008111,Home,693 Paul Center Apt. 154,Gainesville,FL,36459
A010117,C008112,Home,655 Jason Key Apt. 305,Davie,FL,57062
A010118,C008113,Home,77102 Taylor Lodge,Fort Lauderdale,FL,50379
A010119,C008114,Home,4366 Pacheco Road Suite 307,Davie,FL,87102
A010120,C008114,Mailing,2468 Ray Road,Naples,FL,92215
A010121,C008115,Home,612 Hart Station,Davie,FL,54487
A010122,C008116,Home,987 Brittany Freeway Suite 038,Sarasota,FL,64907
A010123,C008116,Mailing,9969 Joanna Plaza,Coral Springs,FL,29431
A010124,C008117,Home,66665 Taylor Plaza,Coral Springs,FL,47656
A010125,C008118,Home,0480 Jones Way,Jacksonville,FL,28351
A010126,C008119,Home,9875 Frey Radial,Orlando,FL,33516
A010127,C008120,Home,4585 Serrano Trail Suite 872,Boca Raton,FL,11249
A010128,C008120,Mailing,8765 Crystal Fork Suite 358,Fort Lauderdale,FL,63490
A010129,C008121,Home,77296 Emily Port Apt. 364,Sarasota,FL,52757
A010130,C008121,Mailing,23428 Herrera Rapids,Tallahassee,FL,40728
A010131,C008122,Home,555 Bailey Pike Suite 182,Coral Springs,FL,90955
A010132,C008123,Home,6605 Warren Canyon Apt. 098,Sarasota,FL,24358
A010133,C008124,Home,365 Allen Union,Naples,FL,47838
A010134,C008125,Home,835 Wright Isle,Fort Lauderdale,FL,72675
A010135,C008125,Mailing,795 Fitzpatrick Mountains Suite 327,Gainesville,FL,13771
A010136,C008126,Home,23871 Donald Ridge,Fort Lauderdale,FL,36402
A010137,C008126,Mailing,985 Cobb Lake Apt. 752,Pembroke Pines,FL,64094
A010138,C008127,Home,160 Jessica Groves Apt. 204,Coral Springs,FL,76088
A010139,C008128,Home,18645 Lee Pike Suite 024,Tampa,FL,08724
A010140,C008128,Mailing,41911 Oscar Lights Suite 858,West Palm Beach,FL,86588
A010141,C008129,Home,05843 Warren Village Suite 104,Miami,FL,77953
A010142,C008130,Home,6679 Bell Bridge,Tampa,FL,77287
A010143,C008131,Home,5734 Underwood Row Suite 618,Sarasota,FL,64862
A010144,C008132,Home,0844 Hayley Viaduct,Miami,FL,61972
A010145,C008133,Home,3371 Avila Ports Apt. 774,Tampa,FL,53131
A010146,C008134,Home,68094 Henderson Mills,Orlando,FL,61321
A010147,C008134,Mailing,0949 Adam Well,Jacksonville,FL,47988
A010148,C008135,Home,584 Holmes Passage,Fort Lauderdale,FL,21113
A010149,C008136,Home,0953 Nancy Road,Naples,FL,51989
A010150,C008137,Home,28074 Kathleen Stravenue,Boca Raton,FL,46464
A010151,C008138,Home,89920 Heather Trafficway,Hollywood,FL,03637
A010152,C008139,Home,1798 Benjamin Land Apt. 603,Hollywood,FL,90790
A010153,C008139,Mailing,365 Smith Stravenue Suite 980,Naples,FL,10546
A010154,C008140,Home,69729 Adam Keys,Orlando,FL,49618
A010155,C008141,Home,57952 Grimes Island Apt. 996,Pembroke Pines,FL,71655
A010156,C008142,Home,3191 John Burg,West Palm Beach,FL,32702
A010157,C008142,Mailing,9087 Harper Spring,Pembroke Pines,FL,78168
A010158,C008143,Home,3972 Matthew Mountain Apt. 158,Naples,FL,32746
A010159,C008144,Home,0239 Susan Cliffs,Davie,FL,31103
A010160,C008145,Home,070 Bennett Gateway Apt. 444,Orlando,FL,74237
A010161,C008146,Home,479 Keith Stream Apt. 121,Miami,FL,50078
A010162,C008147,Home,687 Jessica Ville Apt. 441,West Palm Beach,FL,94801
A010163,C008147,Mailing,942 Spears Ridges Apt. 570,Naples,FL,44194
A010164,C008148,Home,042 Angelica Avenue Suite 718,Gainesville,FL,53534
A010165,C008149,Home,188 Miller Parkways,Tampa,FL,37690
A010166,C008149,Mailing,27344 Erin Prairie,Jacksonville,FL,97283
A010167,C008150,Home,28858 Bird Corners,Boca Raton,FL,81683
A010168,C008151,Home,00057 Edgar Rapid,Coral Springs,FL,46413
A010169,C008152,Home,12718 Mendoza Rue Apt. 112,Jacksonville,FL,48111
A010170,C008153,Home,668 Shannon Brook Suite 620,Jacksonville,FL,27330
A010171,C008154,Home,8345 Amy Centers,Tallahassee,FL,33431
A010172,C008154,Mailing,9840 Day Radial,Jacksonville,FL,88349
A010173,C008155,Home,11670 Rachel Islands Suite 711,Naples,FL,54257
A010174,C008156,Home,785 Ryan Keys,Boca Raton,FL,06710
A010175,C008157,Home,20016 Joshua Cliffs,Pembroke Pines,FL,37199
A010176,C008158,Home,969 Dawn Points Apt. 223,West Palm Beach,FL,02581
A010177,C008159,Home,84677 Harris Neck Apt. 775,Davie,FL,29017
A010178,C008159,Mailing,9022 Watson Fork,Tallahassee,FL,95207
A010179,C008160,Home,5247 Madden Drive Suite 001,Gainesville,FL,43521
A010180,C008160,Mailing,47479 Ashley Manor,Fort Lauderdale,FL,79333
A010181,C008161,Home,03942 Cherry Road Suite 392,Miami,FL,82194
A010182,C008162,Home,2269 Adam Extensions,Sarasota,FL,96698
A010183,C008162,Mailing,3190 Victor Loop,Miami,FL,64838
A010184,C008163,Home,10477 Christian Lodge,Naples,FL,77717
A010185,C008164,Home,27216 Stone Rapids Suite 244,Orlando,FL,44533
A010186,C008165,Home,15741 Gomez Brooks,West Palm Beach,FL,56551
A010187,C008166,Home,12315 Romero Expressway Suite 157,Coral Springs,FL,62152
A010188,C008167,Home,07399 Melissa Crest Apt. 145,Jacksonville,FL,58215
A010189,C008167,Mailing,440 Jessica Brooks,Davie,FL,13380
A010190,C008168,Home,8423 Robinson Knoll Suite 474,Pembroke Pines,FL,94704
A010191,C008169,Home,9361 Bell Island,Pembroke Pines,FL,28492
A010192,C008170,Home,0028 Marshall Port,Tampa,FL,13434
A010193,C008171,Home,86613 Koch Flat,Fort Lauderdale,FL,71734
A010194,C008172,Home,38176 Bush Garden Suite 536,Tallahassee,FL,51109
A010195,C008172,Mailing,911 Love Fall,Orlando,FL,72437
A010196,C008173,Home,0695 Alice Orchard Suite 056,Naples,FL,13566
A010197,C008174,Home,516 Derek Plains,Tallahassee,FL,75125
A010198,C008174,Mailing,936 Barbara Road,Jacksonville,FL,38615
A010199,C008175,Home,4256 Joshua Squares,Pembroke Pines,FL,72613
A010200,C008176,Home,56669 Taylor Flat Apt. 605,Boca Raton,FL,90099
A010201,C008177,Home,23135 Rivera Stream,Gainesville,FL,83827
A010202,C008178,Home,660 Levine Ford Apt. 762,West Palm Beach,FL,03834
A010203,C008179,Home,214 Sanchez Canyon Suite 672,West Palm Beach,FL,95372
A010204,C008180,Home,591 Morgan Island,Miami,FL,47863
A010205,C008181,Home,413 Denise Fork,Davie,FL,43649
A010206,C008182,Home,9749 Brianna Mission Apt. 510,Sarasota,FL,41789
A010207,C008183,Home,591 Robert Views Suite 908,Miami,FL,33841
A010208,C008184,Home,248 Stewart Cliff,Tallahassee,FL,79922
A010209,C008184,Mailing,4192 Richards Canyon Apt. 297,Miami,FL,55418
A010210,C008185,Home,302 Theresa Wells Apt. 029,Hollywood,FL,98175
A010211,C008186,Home,2003 Allison Freeway,Tampa,FL,24959
A010212,C008186,Mailing,7978 Brittany Stravenue Apt. 783,Orlando,FL,68193
A010213,C008187,Home,5131 Thornton Fort,West Palm Beach,FL,28533
A010214,C008188,Home,82133 Ronald Route Apt. 865,Tallahassee,FL,58579
A010215,C008189,Home,628 Silva Parkway Suite 454,Tallahassee,FL,88581
A010216,C008190,Home,722 Wolf River,Gainesville,FL,33963
A010217,C008191,Home,83604 Young Divide,Boca Raton,FL,41926
A010218,C008191,Mailing,535 Garcia Hill,Tallahassee,FL,93396
A010219,C008192,Home,90781 Sarah Harbor Suite 439,Boca Raton,FL,11623
A010220,C008192,Mailing,1832 Krause Walk Suite 065,Naples,FL,30440
A010221,C008193,Home,596 Branch Via Apt. 835,Tallahassee,FL,49832
A010222,C008194,Home,41786 Morris Loaf,Sarasota,FL,83694
A010223,C008195,Home,90611 Wilson Mission,Boca Raton,FL,51805
A010224,C008195,Mailing,6178 Michael Lake,Fort Lauderdale,FL,72579
A010225,C008196,Home,539 Dakota Causeway,Tallahassee,FL,85201
A010226,C008197,Home,401 Chandler Summit,Boca Raton,FL,98990
A010227,C008198,Home,28301 Watson Falls Suite 767,Davie,FL,23944
A010228,C008199,Home,552 Erica Summit Suite 175,Jacksonville,FL,07368
A010229,C008200,Home,8338 Taylor Glen Apt. 966,Pembroke Pines,FL,94761
A010230,C008201,Home,4926 Teresa Manors Apt. 045,Tampa,FL,98802
A010231,C008202,Home,4545 Bennett River,Tallahassee,FL,19375
A010232,C008203,Home,2202 Ware Ports Suite 380,Gainesville,FL,53986
A010233,C008203,Mailing,09326 Davis Bypass,Boca Raton,FL,99722
A010234,C008204,Home,7234 Mary Plaza,Tampa,FL,80100
A010235,C008204,Mailing,035 Cheryl Parkways,Pembroke Pines,FL,87841
A010236,C008205,Home,0139 Dale Radial Suite 975,Tallahassee,FL,89253
A010237,C008206,Home,009 Jacobs Drives,Tampa,FL,03630
A010238,C008207,Home,343 Rodriguez Union Suite 808,Jacksonville,FL,70542
A010239,C008208,Home,90109 Abbott Rapids Suite 068,Gainesville,FL,08303
A010240,C008209,Home,9543 Trujillo Lodge,West Palm Beach,FL,46783
A010241,C008210,Home,63502 Flores Route,Hollywood,FL,29039
A010242,C008211,Home,76939 Wilson Parks,Jacksonville,FL,98191
A010243,C008211,Mailing,094 Katelyn Ranch Suite 957,Boca Raton,FL,71394
A010244,C008212,Home,098 Amy Knolls,Coral Springs,FL,84597
A010245,C008212,Mailing,7871 Scott Turnpike Apt. 612,Tampa,FL,56818
A010246,C008213,Home,1448 Blackwell Lakes,Tallahassee,FL,54141
A010247,C008214,Home,025 Sandra Walks,Fort Lauderdale,FL,84193
A010248,C008214,Mailing,97796 Blackburn Turnpike Suite 095,Jacksonville,FL,84626
A010249,C008215,Home,99498 Smith Circles,Pembroke Pines,FL,12029
A010250,C008216,Home,1904 Ruiz Junctions,Davie,FL,45088
A010251,C008216,Mailing,164 John Prairie,Pembroke Pines,FL,09608
A010252,C008217,Home,36043 Michelle Burgs Apt. 793,Coral Springs,FL,74162
A010253,C008218,Home,8189 Mitchell Crest Suite 903,Naples,FL,64758
A010254,C008219,Home,28767 Whitney Forks,Davie,FL,19072
A010255,C008220,Home,0784 Jennifer Plain,Gainesville,FL,87454
A010256,C008221,Home,950 Bender Causeway Suite 216,Boca Raton,FL,11155
A010257,C008221,Mailing,44373 Mathew Lane Apt. 973,Miami,FL,17984
A010258,C008222,Home,23392 Dylan Gardens Apt. 514,Coral Springs,FL,83944
A010259,C008223,Home,26222 Kristie Forge,Davie,FL,54003
A010260,C008224,Home,621 Clark Camp Suite 597,Davie,FL,42495
A010261,C008225,Home,668 David Spurs,Tallahassee,FL,31696
A010262,C008226,Home,11448 Shannon Island Apt. 165,Miami,FL,76928
A010263,C008226,Mailing,7973 Mark Inlet,Jacksonville,FL,09726
A010264,C008227,Home,329 Amy Parkways Suite 601,Fort Lauderdale,FL,77940
A010265,C008228,Home,36849 Robert Brooks,Hollywood,FL,52254
A010266,C008228,Mailing,110 Salinas Fields,Fort Lauderdale,FL,71049
A010267,C008229,Home,00835 Baker Estates Apt. 498,Sarasota,FL,91723
A010268,C008230,Home,91343 Rogers Courts,Sarasota,FL,02553
A010269,C008231,Home,4115 Jeremiah Lights,Miami,FL,90808
A010270,C008232,Home,7729 Rebecca Canyon Apt. 930,Boca Raton,FL,16668
A010271,C008233,Home,1933 John Flat Suite 888,Hollywood,FL,57455
A010272,C008233,Mailing,553 Perez Turnpike Suite 396,Jacksonville,FL,30068
A010273,C008234,Home,22840 Young Green Apt. 066,Naples,FL,80957
A010274,C008235,Home,29959 Michael Field,Miami,FL,88710
A010275,C008235,Mailing,558 Sandra Overpass Suite 947,Fort Lauderdale,FL,82827
A010276,C008236,Home,224 Thomas Trace Suite 210,West Palm Beach,FL,96957
A010277,C008237,Home,96348 Dalton Isle Suite 307,Gainesville,FL,29610
A010278,C008238,Home,839 Connor Throughway Apt. 488,Jacksonville,FL,46375
A010279,C008239,Home,7257 Butler Fall Apt. 984,Jacksonville,FL,06609
A010280,C008240,Home,78944 Andrew Oval Apt. 069,Hollywood,FL,90733
A010281,C008241,Home,685 Michael Rapid,Tallahassee,FL,17380
A010282,C008242,Home,400 Shelby Extension,Tampa,FL,44028
A010283,C008243,Home,9151 Kayla Mountains Suite 994,Orlando,FL,05752
A010284,C008244,Home,75284 Christina Gateway Suite 110,Miami,FL,91899
A010285,C008244,Mailing,137 Good Summit Suite 269,Sarasota,FL,50916
A010286,C008245,Home,788 Monica Road Suite 222,Coral Springs,FL,00601
A010287,C008246,Home,9908 Michael Valley,Fort Lauderdale,FL,58937
A010288,C008247,Home,28196 Duncan Lodge,Gainesville,FL,59570
A010289,C008248,Home,0434 Sanders Unions,West Palm Beach,FL,13942
A010290,C008248,Mailing,8589 Monica Oval Suite 404,Naples,FL,63857
A010291,C008249,Home,3888 Matthew Lights Suite 113,West Palm Beach,FL,67298
A010292,C008250,Home,296 Juan Port Suite 670,Tallahassee,FL,39549
A010293,C008251,Home,020 Sarah Dale Suite 976,Naples,FL,30537
A010294,C008252,Home,9405 Johnson Courts Suite 952,Naples,FL,47838
A010295,C008253,Home,5419 Jared Extension,Jacksonville,FL,82688
A010296,C008254,Home,43214 Johnson Underpass Apt. 038,Naples,FL,89647
A010297,C008254,Mailing,312 Cunningham Squares,Jacksonville,FL,43764
A010298,C008255,Home,924 Bryan Pike,Sarasota,FL,14758
A010299,C008255,Mailing,645 James Motorway Suite 454,West Palm Beach,FL,49314
A010300,C008256,Home,7130 Kurt Inlet Suite 262,Jacksonville,FL,35559
A010301,C008257,Home,4613 Victoria Street,Tallahassee,FL,55449
A010302,C008258,Home,0686 Katherine Tunnel Suite 320,Naples,FL,51248
A010303,C008258,Mailing,31043 Page Pines,West Palm Beach,FL,96004
A010304,C008259,Home,850 Brian Rest Suite 674,Hollywood,FL,08137
A010305,C008260,Home,4284 Stephanie Ford Apt. 224,Naples,FL,86732
A010306,C008261,Home,49075 Perez Forest,Orlando,FL,33898
A010307,C008262,Home,756 Christopher Orchard Apt. 932,Gainesville,FL,50449
A010308,C008263,Home,0008 Karen Walk,Jacksonville,FL,61307
A010309,C008264,Home,51098 Kim Walk,Jacksonville,FL,26730
A010310,C008265,Home,8307 Karen Branch Suite 387,Fort Lauderdale,FL,25287
A010311,C008266,Home,914 Ross Way Suite 461,Boca Raton,FL,51043
A010312,C008266,Mailing,39983 Brown Springs,West Palm Beach,FL,56785
A010313,C008267,Home,00720 Sydney Views,Jacksonville,FL,25550
A010314,C008267,Mailing,430 Martin Haven Suite 104,Jacksonville,FL,25267
A010315,C008268,Home,158 Matthew Mission Apt. 038,Coral Springs,FL,08066
A010316,C008269,Home,497 Martinez Bypass,Hollywood,FL,27044
A010317,C008270,Home,758 West Port,Tampa,FL,98008
A010318,C008270,Mailing,25684 Cole Ford,Davie,FL,12164
A010319,C008271,Home,248 Colin Summit Apt. 547,Fort Lauderdale,FL,76861
A010320,C008272,Home,298 Joe Shores,West Palm Beach,FL,97166
A010321,C008273,Home,0224 William Court Apt. 938,Boca Raton,FL,71590
A010322,C008273,Mailing,6533 Mendoza Plains,Boca Raton,FL,49478
A010323,C008274,Home,791 Craig Lock Apt. 563,Naples,FL,09258
A010324,C008274,Mailing,335 Erin Passage Suite 293,Fort Lauderdale,FL,73906
A010325,C008275,Home,656 Cindy Mount,Fort Lauderdale,FL,62620
A010326,C008276,Home,09676 Adams Walk Suite 420,Hollywood,FL,20268
A010327,C008277,Home,74824 Michelle Oval,Davie,FL,98156
A010328,C008277,Mailing,74515 Richard Ridge,Fort Lauderdale,FL,17099
A010329,C008278,Home,492 James Mount,Tallahassee,FL,37876
A010330,C008278,Mailing,09809 Sarah Knolls Apt. 274,Orlando,FL,83629
A010331,C008279,Home,57395 Dominic Locks,Gainesville,FL,03437
A010332,C008280,Home,085 Davis Ranch,Boca Raton,FL,25306
A010333,C008280,Mailing,0906 Fox Garden,West Palm Beach,FL,29774
A010334,C008281,Home,009 Richard Junctions Suite 472,Pembroke Pines,FL,39665
A010335,C008282,Home,51003 Katherine Branch Suite 801,Miami,FL,04764
A010336,C008283,Home,25945 Williams Lodge,West Palm Beach,FL,11616
A010337,C008283,Mailing,775 Guerrero Fork Apt. 615,Coral Springs,FL,24752
A010338,C008284,Home,305 Cohen Fall,Tampa,FL,82052
A010339,C008285,Home,394 Heather Track Apt. 723,Jacksonville,FL,71731
A010340,C008285,Mailing,7186 Allen Throughway Apt. 818,Gainesville,FL,60698
A010341,C008286,Home,41710 Michael Plains,Fort Lauderdale,FL,36031
A010342,C008287,Home,854 Serrano Mill,Davie,FL,25551
A010343,C008288,Home,83631 Rebecca Fords Suite 878,Pembroke Pines,FL,17342
A010344,C008288,Mailing,263 Robertson Prairie Apt. 983,Davie,FL,46444
A010345,C008289,Home,3941 Colleen Park Apt. 133,Gainesville,FL,84035
A010346,C008290,Home,2335 Monica Springs,Gainesville,FL,00502
A010347,C008291,Home,3580 Munoz Lights,Boca Raton,FL,75043
A010348,C008291,Mailing,5425 Sandoval Street,Hollywood,FL,35048
A010349,C008292,Home,47004 Patterson View,Boca Raton,FL,60946
A010350,C008293,Home,207 Amanda Street,Sarasota,FL,62697
A010351,C008293,Mailing,5916 Parks Via Apt. 146,West Palm Beach,FL,68922
A010352,C008294,Home,98797 Potter Village,Tampa,FL,33188
A010353,C008295,Home,1052 Nicole Parkways,Tampa,FL,02268
A010354,C008296,Home,42919 Hernandez Circles,Pembroke Pines,FL,37469
A010355,C008297,Home,04389 Stevenson Groves,Miami,FL,30041
A010356,C008298,Home,116 Cole Road,Jacksonville,FL,39382
A010357,C008299,Home,0266 Zoe Tunnel,Boca Raton,FL,84231
A010358,C008300,Home,4989 Lori Crescent,Hollywood,FL,77141
A010359,C008301,Home,89296 Marsh Parks Suite 745,Jacksonville,FL,16876
A010360,C008301,Mailing,21370 Anna Union Suite 420,West Palm Beach,FL,54174
A010361,C008302,Home,6307 Kirk Spring,Sarasota,FL,88818
A010362,C008303,Home,8896 Janet Courts,Orlando,FL,40525
A010363,C008304,Home,22015 James Station Apt. 956,Gainesville,FL,98970
A010364,C008305,Home,81547 Edwards Track Suite 775,Sarasota,FL,94206
A010365,C008306,Home,679 Jacqueline Branch Apt. 035,Coral Springs,FL,08268
A010366,C008307,Home,5543 Palmer Roads Suite 730,Naples,FL,48549
A010367,C008308,Home,18493 Heather Ramp,Coral Springs,FL,91548
A010368,C008308,Mailing,8905 Yolanda Loaf,Boca Raton,FL,11367
A010369,C008309,Home,05003 Dustin Lane Apt. 532,Coral Springs,FL,65821
A010370,C008309,Mailing,55200 Charles Light,Gainesville,FL,82647
A010371,C008310,Home,227 Lisa Haven,Hollywood,FL,59383
A010372,C008311,Home,660 Lee Plaza Suite 800,Fort Lauderdale,FL,37288
A010373,C008312,Home,4966 Clark Ville,Naples,FL,35564
A010374,C008312,Mailing,015 Maurice Mount Apt. 588,Boca Raton,FL,37242
A010375,C008313,Home,7682 Laurie Groves,Jacksonville,FL,02187
A010376,C008313,Mailing,1720 Timothy Manor Suite 280,Gainesville,FL,70786
A010377,C008314,Home,686 Beltran Curve,Pembroke Pines,FL,85592
A010378,C008314,Mailing,81459 Delacruz Overpass Apt. 232,Sarasota,FL,90985
A010379,C008315,Home,679 Mcdonald Trafficway Suite 857,Pembroke Pines,FL,59139
A010380,C008315,Mailing,349 Erin Course Suite 206,Tampa,FL,42407
A010381,C008316,Home,3543 Brown Via Apt. 914,Jacksonville,FL,05199
A010382,C008317,Home,50973 Smith Expressway,Miami,FL,82650
A010383,C008318,Home,6323 Robert Roads Suite 821,Gainesville,FL,14211
A010384,C008318,Mailing,20029 Russell Square,Sarasota,FL,52449
A010385,C008319,Home,0195 Matthew Causeway Apt. 814,Naples,FL,88578
A010386,C008320,Home,9181 Thomas Islands Apt. 448,Boca Raton,FL,24810
A010387,C008321,Home,2570 Evelyn Court Suite 789,Sarasota,FL,60628
A010388,C008322,Home,206 Hamilton Neck,Hollywood,FL,56659
A010389,C008323,Home,87697 Danielle River,West Palm Beach,FL,95630
A010390,C008324,Home,686 Morris Mountains,Orlando,FL,43393
A010391,C008324,Mailing,65383 Stewart Land,Fort Lauderdale,FL,19067
A010392,C008325,Home,0282 Smith Landing,Pembroke Pines,FL,92584
A010393,C008326,Home,823 Tammy Bypass Suite 600,Boca Raton,FL,27639
A010394,C008327,Home,905 Kevin Mill Suite 186,Davie,FL,98532
A010395,C008328,Home,104 Jensen Tunnel,Jacksonville,FL,78261
A010396,C008329,Home,196 Long Turnpike,West Palm Beach,FL,73077
A010397,C008329,Mailing,2148 Mann Islands,Tampa,FL,48866
A010398,C008330,Home,372 Elizabeth Lakes,Fort Lauderdale,FL,64760
A010399,C008331,Home,839 Hill Spur,Sarasota,FL,11290
A010400,C008332,Home,007 Watson Parks Apt. 291,Naples,FL,32010
A010401,C008333,Home,9728 Jonathan Camp Apt. 028,Fort Lauderdale,FL,05632
A010402,C008334,Home,724 Smith Ways,Hollywood,FL,14858
A010403,C008335,Home,48818 Mary Stream,Fort Lauderdale,FL,84658
A010404,C008336,Home,0776 Hahn Streets,Davie,FL,70304
A010405,C008337,Home,98802 Gloria Avenue Apt. 579,Boca Raton,FL,21827
A010406,C008337,Mailing,76796 Ross Corners Apt. 000,Sarasota,FL,99035
